Num,Filename,Kor
2380,NIA_SL_SEN0934_REAL02,서울농아인협회 가다
2382,NIA_SL_SEN1374_REAL02,송파 지하철 가다 길 가다 방법
2383,NIA_SL_SEN1689_REAL02,119 곳 저기 다음 도착 차내리다
2384,NIA_SL_SEN0252_REAL02,다음 몇분
2385,NIA_SL_SEN0194_REAL02,확인 가능
2387,NIA_SL_SEN1835_REAL02,우회전 맞다
2388,NIA_SL_SEN0412_REAL02,택시 카톡보내다
2389,NIA_SL_SEN1470_REAL02,터널 다음 여기
2390,NIA_SL_SEN0283_REAL02,지하철 반대 건너다 가다
2392,NIA_SL_SEN1061_REAL02,자판기 사용 안되다
2393,NIA_SL_SEN1196_REAL02,버스 전 곳 저기 도착 차내리다
2394,NIA_SL_SEN1566_REAL02,보건소 곳 다음 도착 내리다
2395,NIA_SL_SEN1071_REAL02,공기청정기 잘 안되다 불량
2397,NIA_SL_SEN0222_REAL02,사거리 전 차내리다
2398,NIA_SL_SEN1268_REAL02,백화점 다음 저기 곳 저기
2399,NIA_SL_SEN1451_REAL02,종로 찾다 가다 무엇 방법
2400,NIA_SL_SEN0105_REAL02,1호 맞다
2402,NIA_SL_SEN1762_REAL02,편지 저기 곳 다음 내리다
2403,NIA_SL_SEN0911_REAL02,에어컨
2404,NIA_SL_SEN1618_REAL02,신호등 다음 도착 차내리다
2405,NIA_SL_SEN0496_REAL02,차 트렁크열다
2407,NIA_SL_SEN1430_REAL02,이화여대 찾다 목적 무엇 방법
2408,NIA_SL_SEN0388_REAL02,엘리베이터 안내하다 도움받다
2409,NIA_SL_SEN1122_REAL02,물품보관 사용 불가능
2410,NIA_SL_SEN0999_REAL02,엘리베이터 뼈곳
2412,NIA_SL_SEN0655_REAL02,공항 도착 가다
2413,NIA_SL_SEN1789_REAL02,아이 찾다 실종
2414,NIA_SL_SEN0201_REAL02,역무원 부르다
2415,NIA_SL_SEN0307_REAL02,지하철 정기권 사다 원하다
2417,NIA_SL_SEN0838_REAL02,시청 차두다
2418,NIA_SL_SEN1401_REAL02,여의도 가다 방법
2419,NIA_SL_SEN0536_REAL02,유리 내리다
2420,NIA_SL_SEN0892_REAL02,서대문농아인복지관 차내리다 오케이
2422,NIA_SL_SEN1907_REAL02,유턴 맞다
2423,NIA_SL_SEN1284_REAL02,백화점 다음 곳 보다 차내리다
2424,NIA_SL_SEN0530_REAL02,영수증 받다
2425,NIA_SL_SEN1324_REAL02,파리바게트 다음 저기 곳 도착 내리다
2427,NIA_SL_SEN0520_REAL02,학교 안 곳
2428,NIA_SL_SEN1631_REAL02,지하철 곳 다음 내리다
2429,NIA_SL_SEN0078_REAL02,여기 신촌 지하철
2430,NIA_SL_SEN0801_REAL02,기차 곳 맞다
2432,NIA_SL_SEN0902_REAL02,춥다 켜다
2433,NIA_SL_SEN0338_REAL02,곳곳
2434,NIA_SL_SEN1582_REAL02,은행 저기 곳 다음 내리다
2435,NIA_SL_SEN1158_REAL02,에어컨 사용 불가능 고장
2437,NIA_SL_SEN1265_REAL02,맥도날드 보다 곳 저기 다음 도착 내리다
2438,NIA_SL_SEN1875_REAL02,가방 잃어버리다 실종
2439,NIA_SL_SEN1073_REAL02,공기청정기 사용 불가능 불량
2440,NIA_SL_SEN0593_REAL02,손바닥찍다 내리다
2442,NIA_SL_SEN0420_REAL02,명동 도착
2443,NIA_SL_SEN1843_REAL02,좌회전 맞다
2444,NIA_SL_SEN0234_REAL02,지름길 차내리다
2445,NIA_SL_SEN1444_REAL02,종로 곳 가다 방법
2447,NIA_SL_SEN0994_REAL02,엘리베이터 무엇
2448,NIA_SL_SEN1851_REAL02,좌회전 맞다
2449,NIA_SL_SEN0217_REAL02,사거리 건너다 신호등 차내리다
2450,NIA_SL_SEN1678_REAL02,버스 곳 저기 다음 도착 내리다
2452,NIA_SL_SEN0843_REAL02,나사렛
2453,NIA_SL_SEN1746_REAL02,은행 저기 곳 다음
2454,NIA_SL_SEN0169_REAL02,신분증
2455,NIA_SL_SEN0495_REAL02,카드 단말기터치 다시 해보다
2457,NIA_SL_SEN0599_REAL02,손바닥찍다 곳
2458,NIA_SL_SEN0730_REAL02,저기 맞다
2459,NIA_SL_SEN0438_REAL02,신호등 전 곳
2460,NIA_SL_SEN1237_REAL02,택시 전 저기 도착 차내리다
2462,NIA_SL_SEN1510_REAL02,샛길 저기 다음 도착 차내리다
2463,NIA_SL_SEN0956_REAL02,청음회관 내리다
2464,NIA_SL_SEN1946_REAL02,카드 되다
2465,NIA_SL_SEN0031_REAL02,원래
2467,NIA_SL_SEN0575_REAL02,나사렛 차내리다
2468,NIA_SL_SEN0024_REAL02,그남자 맞다
2469,NIA_SL_SEN1487_REAL02,군청 곳 다음 도착 내리다
2470,NIA_SL_SEN0278_REAL02,지하철 안 없다
2472,NIA_SL_SEN1930_REAL02,돈
2473,NIA_SL_SEN1507_REAL02,샛길 저기 다음 도착 내리다
2474,NIA_SL_SEN1101_REAL02,에어컨 사용 불가능 안되다
2475,NIA_SL_SEN1792_REAL02,아이 실종 잃어버리다
2477,NIA_SL_SEN1493_REAL02,병원 다음 내리다
2478,NIA_SL_SEN1753_REAL02,경찰 저기 곳 다음 내리다
2479,NIA_SL_SEN0882_REAL02,서울농아인협회 차내리다 오케이
2480,NIA_SL_SEN0474_REAL02,안전벨트
2482,NIA_SL_SEN0060_REAL02,표 사다
2483,NIA_SL_SEN1263_REAL02,맥도날드 보다 다음 저기 곳 차내리다
2484,NIA_SL_SEN1916_REAL02,유턴 맞다
2485,NIA_SL_SEN0526_REAL02,영수증
2487,NIA_SL_SEN0111_REAL02,안되다
2488,NIA_SL_SEN1490_REAL02,군청 곳 다음 여기
2489,NIA_SL_SEN0141_REAL02,택시 곳 가깝다
2490,NIA_SL_SEN0028_REAL02,위험
2492,NIA_SL_SEN0993_REAL02,청음회관 차내리다 오케이
2493,NIA_SL_SEN0221_REAL02,사거리 전 버스 곳 차내리다
2494,NIA_SL_SEN1005_REAL02,약 뼈곳
2495,NIA_SL_SEN1943_REAL02,카드 되다
2497,NIA_SL_SEN1751_REAL02,경찰 다음 여기
2498,NIA_SL_SEN0578_REAL02,나사렛 목적
2499,NIA_SL_SEN0577_REAL02,나사렛 도착
2500,NIA_SL_SEN1629_REAL02,터널 다음 도착 차내리다
2502,NIA_SL_SEN1002_REAL02,약 곳 무엇
2503,NIA_SL_SEN0043_REAL02,밤 12시 후 돈 추가
2504,NIA_SL_SEN1249_REAL02,맥도날드 보다 곳 다음 차내리다
2505,NIA_SL_SEN0445_REAL02,신호등 다음 내리다
2507,NIA_SL_SEN0443_REAL02,신호등 전 저기
2508,NIA_SL_SEN1275_REAL02,백화점 다음 곳 저기 도착 차내리다
2509,NIA_SL_SEN0039_REAL02,택시 기본 만원
2510,NIA_SL_SEN0979_REAL02,난방 끄다
2512,NIA_SL_SEN1929_REAL02,돈
2513,NIA_SL_SEN1740_REAL02,언덕 저기 곳 다음 도착 차내리다
2514,NIA_SL_SEN1227_REAL02,택시 전 곳 도착 차내리다
2515,NIA_SL_SEN1759_REAL02,경찰 저기 곳 다음 도착 차내리다
2517,NIA_SL_SEN0425_REAL02,여기 맞다
2518,NIA_SL_SEN0355_REAL02,감사합니다
2519,NIA_SL_SEN0357_REAL02,조심
2520,NIA_SL_SEN1484_REAL02,군청 곳 다음 차내리다
2522,NIA_SL_SEN0872_REAL02,한국농아인협회 차내리다 오케이
2523,NIA_SL_SEN1998_REAL02,보청기 찾다 실종
2524,NIA_SL_SEN0590_REAL02,응급실 가다
2525,NIA_SL_SEN1357_REAL02,서울대학교 찾다 가다 길 가다 방법
2527,NIA_SL_SEN0296_REAL02,지하철 문 틈 이어폰 떨어지다
2528,NIA_SL_SEN1933_REAL02,돈
2529,NIA_SL_SEN1291_REAL02,이마트 곳 저기 다음 차내리다
2530,NIA_SL_SEN1952_REAL02,사진기 잃어버리다 실종
2532,NIA_SL_SEN1512_REAL02,버스 곳 다음 내리다
2533,NIA_SL_SEN0270_REAL02,학교 주차
2534,NIA_SL_SEN0739_REAL02,기차 곳 맞다
2535,NIA_SL_SEN0701_REAL02,학교 저기
2537,NIA_SL_SEN1354_REAL02,서울대학교 목적 가다 길 무엇
2538,NIA_SL_SEN0960_REAL02,청음회관 목적
2539,NIA_SL_SEN0706_REAL02,학교 안 가다
2540,NIA_SL_SEN0579_REAL02,나사렛 곳
2542,NIA_SL_SEN0611_REAL02,고속터미널 내리다 가다
2543,NIA_SL_SEN0238_REAL02,서울역 가다 목적 지하철 번호
2544,NIA_SL_SEN0014_REAL02,시간 급하다
2545,NIA_SL_SEN1603_REAL02,편지 저기 곳 다음 내리다
2547,NIA_SL_SEN1935_REAL02,돈
2548,NIA_SL_SEN1503_REAL02,샛길 다음 내리다
2549,NIA_SL_SEN0686_REAL02,샛길 도착
2550,NIA_SL_SEN1738_REAL02,언덕 저기 곳 다음 도착 내리다
2552,NIA_SL_SEN0316_REAL02,고속 지하철 9호 갈아타다 방법
2553,NIA_SL_SEN1672_REAL02,버스 곳 다음 내리다
2554,NIA_SL_SEN0861_REAL02,차 뒤 들어올리다
2555,NIA_SL_SEN1334_REAL02,3 목적 길 방법
2557,NIA_SL_SEN0275_REAL02,지하철 단말기터치 안되다
2558,NIA_SL_SEN0668_REAL02,지름길 가다 내리다
2559,NIA_SL_SEN0710_REAL02,샛길 곳
2560,NIA_SL_SEN1924_REAL02,차밀리다 심하다
2562,NIA_SL_SEN1671_REAL02,버스 곳 다음 여기
2563,NIA_SL_SEN1236_REAL02,택시 전 저기 도착 내리다
2564,NIA_SL_SEN1004_REAL02,약 무엇 곳
2565,NIA_SL_SEN0101_REAL02,지하철 곳 번호 1
2567,NIA_SL_SEN0385_REAL02,지하철 곳 안내하다
2568,NIA_SL_SEN1435_REAL02,이화여대 곳 목적 길 방법
2569,NIA_SL_SEN0380_REAL02,도착 시간 딱
2570,NIA_SL_SEN0775_REAL02,시청 오케이
2572,NIA_SL_SEN1031_REAL02,회의실 곳
2573,NIA_SL_SEN0196_REAL02,알다
2574,NIA_SL_SEN1496_REAL02,병원 저기 다음 곳
2575,NIA_SL_SEN1419_REAL02,영등포 곳 찾다 길 가다 방법
2577,NIA_SL_SEN1777_REAL02,가방 잃어버리다
2578,NIA_SL_SEN0997_REAL02,엘리베이터 곳곳
2579,NIA_SL_SEN0905_REAL02,에어컨
2580,NIA_SL_SEN0568_REAL02,카드 되다
2582,NIA_SL_SEN0779_REAL02,시청 차내리다 오케이
2583,NIA_SL_SEN1413_REAL02,영등포 곳 찾다 길 방법
2584,NIA_SL_SEN1699_REAL02,사거리 다음 도착 차내리다
2585,NIA_SL_SEN0188_REAL02,괜찮다
2587,NIA_SL_SEN0123_REAL02,9호 갈아타다 목적
2588,NIA_SL_SEN0129_REAL02,시간 지연되다 5분
2589,NIA_SL_SEN1329_REAL02,3 찾다 무엇 방법
2590,NIA_SL_SEN1131_REAL02,자판기 사용 안되다
2592,NIA_SL_SEN1633_REAL02,지하철 곳 다음 차내리다
2593,NIA_SL_SEN1708_REAL02,대로 다음 도착 차내리다
2594,NIA_SL_SEN1897_REAL02,핸드폰 찾다 실종
2595,NIA_SL_SEN1569_REAL02,보건소 곳 다음 도착 차내리다
2597,NIA_SL_SEN1198_REAL02,버스 곳 전 보다 차내리다
2598,NIA_SL_SEN0130_REAL02,지연되다 5분
2599,NIA_SL_SEN1806_REAL02,우산 사라지다 실종
2600,NIA_SL_SEN0810_REAL02,기차 곳 차내리다 맞다
2602,NIA_SL_SEN1841_REAL02,좌회전 맞다
2603,NIA_SL_SEN0337_REAL02,이름 무엇
2604,NIA_SL_SEN0476_REAL02,안전벨트
2605,NIA_SL_SEN0146_REAL02,없다
2607,NIA_SL_SEN0118_REAL02,신분당 곳 무엇
2608,NIA_SL_SEN1736_REAL02,언덕 저기 곳 다음
2609,NIA_SL_SEN0511_REAL02,에어컨 끄다
2610,NIA_SL_SEN0396_REAL02,도착 시간 알려주다
2612,NIA_SL_SEN1826_REAL02,우회전 맞다
2613,NIA_SL_SEN1969_REAL02,반지 실종 잃어버리다
2614,NIA_SL_SEN0312_REAL02,미리 카드
2615,NIA_SL_SEN1772_REAL02,맞다
2617,NIA_SL_SEN0835_REAL02,시청 차내리다
2618,NIA_SL_SEN1076_REAL02,공기청정기 잘 안되다 고장
2619,NIA_SL_SEN0889_REAL02,서대문농아인복지관 가다
2620,NIA_SL_SEN1861_REAL02,우산 잃어버리다 실종
2622,NIA_SL_SEN0467_REAL02,물품보관 문안열리다 안되다
2623,NIA_SL_SEN1752_REAL02,경찰 저기 곳 다음 내리다
2624,NIA_SL_SEN1640_REAL02,지하철 곳 다음 여기
2625,NIA_SL_SEN1215_REAL02,스타벅스 곳 저기 전 도착 내리다
2627,NIA_SL_SEN0832_REAL02,시청
2628,NIA_SL_SEN0229_REAL02,좌회전 차내리다
2629,NIA_SL_SEN0304_REAL02,차따라가다
2630,NIA_SL_SEN0815_REAL02,버스 곳 차내리다 맞다
2632,NIA_SL_SEN1685_REAL02,119 곳 다음 차내리다
2633,NIA_SL_SEN1129_REAL02,자판기 안되다
2634,NIA_SL_SEN0574_REAL02,나사렛 내리다
2635,NIA_SL_SEN1038_REAL02,회의실 무엇 곳
2637,NIA_SL_SEN0844_REAL02,나사렛 내리다
2638,NIA_SL_SEN1089_REAL02,카드 불량 안되다
2639,NIA_SL_SEN1018_REAL02,편의점 무엇
2640,NIA_SL_SEN1266_REAL02,맥도날드 보다 곳 저기 다음 도착 내리다
2642,NIA_SL_SEN1937_REAL02,돈
2643,NIA_SL_SEN1414_REAL02,영등포 길 찾다 길 방법
2644,NIA_SL_SEN1599_REAL02,경찰 저기 곳 다음 도착 차내리다
2645,NIA_SL_SEN1742_REAL02,은행 저기 곳 다음 내리다
2647,NIA_SL_SEN0535_REAL02,영수증 주세요
2648,NIA_SL_SEN0225_REAL02,신호등 곳 차내리다
2649,NIA_SL_SEN1326_REAL02,파리바게트 다음 저기 곳 도착 차내리다
2650,NIA_SL_SEN1652_REAL02,병원 다음 내리다
2652,NIA_SL_SEN1294_REAL02,이마트 곳 저기 다음 도착 내리다
2653,NIA_SL_SEN1579_REAL02,언덕 저기 곳 다음 도착 차내리다
2654,NIA_SL_SEN1705_REAL02,대로 다음
2655,NIA_SL_SEN1894_REAL02,핸드폰 없다 잃어버리다
2657,NIA_SL_SEN0432_REAL02,여기 차내리다 맞다
2658,NIA_SL_SEN0418_REAL02,명동 차내리다
2659,NIA_SL_SEN1823_REAL02,카드 잃어버리다 실종
2660,NIA_SL_SEN0216_REAL02,학교 보다 차내리다
2662,NIA_SL_SEN0185_REAL02,발생하다
2663,NIA_SL_SEN1043_REAL02,안내소 무엇 곳
2664,NIA_SL_SEN1369_REAL02,송파 지하철 찾다 방법 무엇
2665,NIA_SL_SEN1669_REAL02,샛길 저기 다음 도착 차내리다
2667,NIA_SL_SEN0211_REAL02,약 보다 차내리다
2668,NIA_SL_SEN0547_REAL02,좌회전 확인 맞다
2669,NIA_SL_SEN0373_REAL02,도착 1시
2670,NIA_SL_SEN0408_REAL02,역무원 부르다 나
2672,NIA_SL_SEN0070_REAL02,1호
2673,NIA_SL_SEN1480_REAL02,지하철 곳 다음 여기
2674,NIA_SL_SEN1475_REAL02,지하철 곳 다음 곳
2675,NIA_SL_SEN1748_REAL02,은행 저기 곳 다음 도착 내리다
2677,NIA_SL_SEN0262_REAL02,계산 잘못하다
2678,NIA_SL_SEN0077_REAL02,여기 신촌 지하철
2679,NIA_SL_SEN1322_REAL02,파리바게트 다음 저기 곳 차내리다
2680,NIA_SL_SEN1012_REAL02,자판기 어디 길
2682,NIA_SL_SEN1147_REAL02,카드 사용 안되다 고장
2683,NIA_SL_SEN0498_REAL02,엉덩이 트렁크열다
2684,NIA_SL_SEN0187_REAL02,괜찮다
2685,NIA_SL_SEN1174_REAL02,공항 버스 곳 전 보다 저기
2687,NIA_SL_SEN1079_REAL02,단말기터치 불량 안되다
2688,NIA_SL_SEN0768_REAL02,건너다 차내리다 오케이
2689,NIA_SL_SEN1347_REAL02,서울대학교 가다 목적 가다 방법
2690,NIA_SL_SEN0737_REAL02,저기 차내리다 맞다
2692,NIA_SL_SEN1276_REAL02,백화점 다음 곳 저기 도착 차내리다
2693,NIA_SL_SEN0977_REAL02,따뜻하다 그만
2694,NIA_SL_SEN0640_REAL02,명동 가다
2695,NIA_SL_SEN0652_REAL02,공항 내리다 가다
2697,NIA_SL_SEN1960_REAL02,시계 잃어버리다 실종
2698,NIA_SL_SEN1267_REAL02,열쇠 잃어버리다 실종
2699,NIA_SL_SEN0365_REAL02,내리다 갈아타다 가능
2700,NIA_SL_SEN0743_REAL02,기차 곳 차내리다 맞다
2702,NIA_SL_SEN0968_REAL02,에어컨 끄다
2703,NIA_SL_SEN0503_REAL02,차 유리 내리다
2704,NIA_SL_SEN1887_REAL02,지갑 잃어버리다 실종
2705,NIA_SL_SEN1803_REAL02,우산 실종
2707,NIA_SL_SEN1734_REAL02,언덕 저기 곳 다음 차내리다
2708,NIA_SL_SEN1269_REAL02,백화점 다음 곳 저기 내리다
2709,NIA_SL_SEN0062_REAL02,돈 계산 틀리다
2710,NIA_SL_SEN0353_REAL02,지하철 문 여기 번호
2712,NIA_SL_SEN1462_REAL02,터널 다음 내리다
2713,NIA_SL_SEN1024_REAL02,의자 무엇
2714,NIA_SL_SEN0300_REAL02,저기 쓰러지다
2715,NIA_SL_SEN0249_REAL02,8호 곳곳
2717,NIA_SL_SEN0370_REAL02,도착 10분
2718,NIA_SL_SEN0651_REAL02,공항 내리다 가다
2719,NIA_SL_SEN0218_REAL02,사거리 건너다
2720,NIA_SL_SEN1433_REAL02,이화여대 가다 목적 곳 방법
2722,NIA_SL_SEN1794_REAL02,열쇠 없다 잃어버리다
2723,NIA_SL_SEN0877_REAL02,서울농아인협회 차내리다
2724,NIA_SL_SEN1289_REAL02,이마트 곳 저기 다음 내리다
2725,NIA_SL_SEN0918_REAL02,난방 켜다
2727,NIA_SL_SEN1070_REAL02,공기청정기 안되다 불량
2728,NIA_SL_SEN0143_REAL02,버스 곳 가깝다
2729,NIA_SL_SEN0755_REAL02,버스 곳 내리다 맞다
2730,NIA_SL_SEN1319_REAL02,파리바게트 다음 저기 곳 내리다
2732,NIA_SL_SEN1506_REAL02,샛길 저기 다음 곳
2733,NIA_SL_SEN1696_REAL02,사거리 다음 도착 내리다
2734,NIA_SL_SEN0778_REAL02,시청 내리다 오케이
2735,NIA_SL_SEN0557_REAL02,우회전 확인 맞다
2737,NIA_SL_SEN0742_REAL02,기차 곳 내리다 맞다
2738,NIA_SL_SEN1260_REAL02,맥도날드 보다 곳 저기 다음 차내리다
2739,NIA_SL_SEN1950_REAL02,영수증 원하다
2740,NIA_SL_SEN0762_REAL02,건너다 차내리다
2742,NIA_SL_SEN1994_REAL02,보청기 잃어버리다
2743,NIA_SL_SEN0513_REAL02,춥다 끄다
2744,NIA_SL_SEN0879_REAL02,서울농아인협회 가다
2745,NIA_SL_SEN1332_REAL02,3 찾다 곳 방법
2747,NIA_SL_SEN0477_REAL02,안전벨트 꼿다
2748,NIA_SL_SEN0177_REAL02,곳 바꾸다
2749,NIA_SL_SEN0674_REAL02,나사렛 차내리다 가다
2750,NIA_SL_SEN0128_REAL02,시간 지연되다
2752,NIA_SL_SEN1528_REAL02,119 곳 저기 다음 도착 내리다
2753,NIA_SL_SEN0658_REAL02,공항 가다 내리다
2754,NIA_SL_SEN0308_REAL02,지하철 정기권 사다 무엇 곳
2755,NIA_SL_SEN1195_REAL02,버스 전 곳 저기 도착 차내리다
2757,NIA_SL_SEN1298_REAL02,우산 잃어버리다
2758,NIA_SL_SEN1210_REAL02,스타벅스 곳 저기 전 내리다
2759,NIA_SL_SEN1852_REAL02,좌회전 맞다
2760,NIA_SL_SEN1222_REAL02,스타벅스 전 곳 차내리다
2762,NIA_SL_SEN1972_REAL02,노트북 실종
2763,NIA_SL_SEN0076_REAL02,여기 명동 지하철
2764,NIA_SL_SEN0972_REAL02,에어컨 끄다
2765,NIA_SL_SEN0179_REAL02,한달 누적사용 내역 보다 원하다
2767,NIA_SL_SEN0693_REAL02,아파트 저기 가다
2768,NIA_SL_SEN1518_REAL02,버스 곳 저기 다음 도착 내리다
2769,NIA_SL_SEN0416_REAL02,명동 내리다
2770,NIA_SL_SEN0404_REAL02,내리다 곳 알려주다
2772,NIA_SL_SEN1120_REAL02,물품보관 잘 안되다
2773,NIA_SL_SEN1596_REAL02,경찰 저기 곳 다음
2774,NIA_SL_SEN0268_REAL02,어린이집 주차
2775,NIA_SL_SEN0080_REAL02,여기 서울 지하철
2777,NIA_SL_SEN0460_REAL02,물품보관 불량
2778,NIA_SL_SEN0985_REAL02,청음회관 내리다
2779,NIA_SL_SEN0436_REAL02,신호등 전 차내리다
2780,NIA_SL_SEN0023_REAL02,그남자 맞다
2782,NIA_SL_SEN0110_REAL02,가능
2783,NIA_SL_SEN0678_REAL02,나사렛 곳 가다
2784,NIA_SL_SEN1787_REAL02,아이 실종
2785,NIA_SL_SEN1116_REAL02,엘리베이터 잘 안되다 사용 불가능
2787,NIA_SL_SEN0223_REAL02,지하철 철로 물건 떨어지다
2788,NIA_SL_SEN0626_REAL02,지름길 목적 가다
2789,NIA_SL_SEN0451_REAL02,신호등 다음 도착 차내리다
2790,NIA_SL_SEN0277_REAL02,병원 주차
2792,NIA_SL_SEN1229_REAL02,택시 전 곳 저기
2793,NIA_SL_SEN0213_REAL02,어린이집 보다 차내리다
2794,NIA_SL_SEN0581_REAL02,응급실 가다
2795,NIA_SL_SEN0886_REAL02,서대문농아인복지관 차내리다
2797,NIA_SL_SEN0679_REAL02,나사렛 가다 내리다
2798,NIA_SL_SEN0572_REAL02,나사렛 가다
2799,NIA_SL_SEN1199_REAL02,버스 곳 전 보다 차내리다
2800,NIA_SL_SEN1860_REAL02,우산 사라지다 실종
2802,NIA_SL_SEN1721_REAL02,보건소 곳 다음 내리다
2803,NIA_SL_SEN0182_REAL02,도움받다 가능
2804,NIA_SL_SEN0887_REAL02,서대문농아인복지관 차내리다
2805,NIA_SL_SEN1376_REAL02,송파 지하철 찾다 길 가다 방법
2807,NIA_SL_SEN1756_REAL02,경찰 저기 곳 다음
2808,NIA_SL_SEN1232_REAL02,택시 전 저기 차내리다
2809,NIA_SL_SEN0109_REAL02,가능
2810,NIA_SL_SEN1617_REAL02,신호등 다음 도착 내리다
2812,NIA_SL_SEN0072_REAL02,2호
2813,NIA_SL_SEN1934_REAL02,돈
2814,NIA_SL_SEN1513_REAL02,버스 곳 다음 내리다
2815,NIA_SL_SEN1662_REAL02,샛길 다음 내리다
2817,NIA_SL_SEN0798_REAL02,지금 내리다 맞다
2818,NIA_SL_SEN0351_REAL02,고속 빨리
2819,NIA_SL_SEN1568_REAL02,보건소 곳 다음 도착 차내리다
2820,NIA_SL_SEN0239_REAL02,국립박물관 가다 목적 지하철 번호
2822,NIA_SL_SEN1140_REAL02,단말기터치 잘 안되다
2823,NIA_SL_SEN1482_REAL02,군청 곳 다음 내리다
2824,NIA_SL_SEN0134_REAL02,있다
2825,NIA_SL_SEN1489_REAL02,군청 곳 다음 도착 차내리다
2827,NIA_SL_SEN0712_REAL02,샛길 여기 가다
2828,NIA_SL_SEN1845_REAL02,좌회전 확인 맞다
2829,NIA_SL_SEN0795_REAL02,지금 차내리다 맞다
2830,NIA_SL_SEN0037_REAL02,택시 기본 오천원
2832,NIA_SL_SEN0552_REAL02,좌회전 맞다
2833,NIA_SL_SEN0281_REAL02,길 지도 보다 찾다 가능
2834,NIA_SL_SEN0069_REAL02,1호
2835,NIA_SL_SEN1776_REAL02,필요없다
2837,NIA_SL_SEN1650_REAL02,군청 곳 다음 여기
2838,NIA_SL_SEN0059_REAL02,표 사다
2839,NIA_SL_SEN0969_REAL02,춥다 끄다
2840,NIA_SL_SEN1097_REAL02,에어컨 사용 안되다 고장
2842,NIA_SL_SEN1730_REAL02,보건소 곳 다음 여기
2843,NIA_SL_SEN0391_REAL02,5호 갈아타다 안내하다 도와주다
2844,NIA_SL_SEN1285_REAL02,백화점 곳 다음 보다 도착 내리다
2845,NIA_SL_SEN0254_REAL02,만나다 반갑다
2847,NIA_SL_SEN0772_REAL02,시청 내리다
2848,NIA_SL_SEN0945_REAL02,서대문농아인복지관 내리다
2849,NIA_SL_SEN0932_REAL02,한국농아인협회 가다 
2850,NIA_SL_SEN0694_REAL02,아파트 저기 곳
2852,NIA_SL_SEN0131_REAL02,도착 아직
2853,NIA_SL_SEN0230_REAL02,좌회전 차내리다
2854,NIA_SL_SEN0405_REAL02,가다 빨리 방법
2855,NIA_SL_SEN1360_REAL02,서울대학교 길 찾다 무엇
2857,NIA_SL_SEN0841_REAL02,시청 차내리다 오케이
2858,NIA_SL_SEN1102_REAL02,에어컨 불량 잘 안되다
2859,NIA_SL_SEN1639_REAL02,지하철 곳 다음 도착 차내리다
2860,NIA_SL_SEN1353_REAL02,서울대학교 찾다 가다 길 무엇
2862,NIA_SL_SEN0261_REAL02,계산 틀리다
2863,NIA_SL_SEN1719_REAL02,육교 곳 다음 도착 차내리다
2864,NIA_SL_SEN0629_REAL02,지름길 가다 내리다
2865,NIA_SL_SEN1741_REAL02,은행 다음 여기
2867,NIA_SL_SEN1062_REAL02,자판기 사용 불가능
2868,NIA_SL_SEN0955_REAL02,청음회관 내리다
2869,NIA_SL_SEN1876_REAL02,가방 실종 잃어버리다
2870,NIA_SL_SEN1931_REAL02,돈
2872,NIA_SL_SEN1867_REAL02,사진기 찾다 실종
2873,NIA_SL_SEN1406_REAL02,영등포 길 곳 방법 무엇
2874,NIA_SL_SEN0158_REAL02,설명 어렵다
2875,NIA_SL_SEN0279_REAL02,지하철 안 없다
2877,NIA_SL_SEN1084_REAL02,단말기터치 사용 잘 안되다
2878,NIA_SL_SEN1654_REAL02,병원 다음 차내리다
2879,NIA_SL_SEN0280_REAL02,표지판 보다 찾다
2880,NIA_SL_SEN1763_REAL02,편지 저기 곳 다음 내리다
2882,NIA_SL_SEN0202_REAL02,역무원 부르다
2883,NIA_SL_SEN1181_REAL02,공항 버스 보다 전 곳 내리다
2884,NIA_SL_SEN1047_REAL02,계단 무엇
2885,NIA_SL_SEN0714_REAL02,아파트 저기 가다
2887,NIA_SL_SEN1118_REAL02,물품보관 고장
2888,NIA_SL_SEN0291_REAL02,지하철 철로 가방 떨어지다
2889,NIA_SL_SEN1598_REAL02,경찰 저기 곳 다음 도착 내리다
2890,NIA_SL_SEN0600_REAL02,손바닥찍다 가다
2892,NIA_SL_SEN1473_REAL02,지하철 곳 다음 차내리다
2893,NIA_SL_SEN1170_REAL02,공항 버스 전 곳 보다 도착 내리다
2894,NIA_SL_SEN1188_REAL02,열쇠 실종
2895,NIA_SL_SEN0519_REAL02,학교 저기 곳
2897,NIA_SL_SEN0556_REAL02,우회전 확인 맞다
2898,NIA_SL_SEN0153_REAL02,뒤 트렁크닫다
2899,NIA_SL_SEN0081_REAL02,여기 송파 지하철 맞다
2900,NIA_SL_SEN1248_REAL02,맥도날드 보다 곳 다음 내리다
2902,NIA_SL_SEN1609_REAL02,편지 저기 곳 다음 도착 차내리다
2903,NIA_SL_SEN1679_REAL02,버스 곳 저기 다음 도착 차내리다
2904,NIA_SL_SEN1529_REAL02,119 곳 저기 다음 도착 차내리다
2905,NIA_SL_SEN0866_REAL02,한국농아인협회 차내리다
2907,NIA_SL_SEN0803_REAL02,기차 곳 내리다 맞다
